,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceExpress,Production Days Express,Express Sku
2308,1000,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,146.3,3,FLY-647-461-514-655-EXPRESS
6824,1000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,79.42,1,FLY-610-562-605-516-EXPRESS
2203,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,36.73,1,FLY-561-556-555-699-EXPRESS
812,1000,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,188.63,1,FLY-514-561-525-612-EXPRESS
3550,1000,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,49.63,1,FLY-515-526-479-512-EXPRESS
5143,1000,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,334.4,1,FLY-564-562-463-610-EXPRESS
706,1000,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,49.63,1,FLY-645-614-556-656-EXPRESS
6037,1000,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,188.1,3,FLY-553-519-507-563-EXPRESS
2858,1000,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,367.84,3,FLY-515-517-508-607-EXPRESS
4752,1000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,99.28,3,FLY-564-516-559-519-EXPRESS
5537,1000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,146.3,1,FLY-559-497-514-462-EXPRESS
710,1000,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,58.52,1,FLY-513-464-462-503-EXPRESS
4144,1000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,,198.55,1,FLY-451-609-656-609-EXPRESS
2856,1000,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,33.44,1,FLY-520-614-516-651-EXPRESS
2382,1000,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,31.77,3,FLY-468-577-482-664-EXPRESS
153,1000,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,59.56,1,FLY-611-505-479-573-EXPRESS
5608,1000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,28.79,2,FLY-554-615-567-604-EXPRESS
2640,1000,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,36.58,2,FLY-563-563-578-564-EXPRESS
1499,1000,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,69.5,3,FLY-579-557-512-473-EXPRESS
379,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,24.82,1,FLY-647-603-648-602-EXPRESS
7089,1000,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,45.98,1,FLY-610-557-699-506-EXPRESS
5211,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,84.38,1,FLY-470-519-612-518-EXPRESS
2667,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,218.4,3,FLY-509-564-523-604-EXPRESS
5733,1000,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,349.45,3,FLY-472-518-562-554-EXPRESS
5709,1000,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,,119.13,1,FLY-569-562-466-614-EXPRESS
413,1000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,31.35,1,FLY-558-606-515-560-EXPRESS
4411,1000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,50.16,2,FLY-464-616-515-520-EXPRESS
5830,1000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,47.65,2,FLY-506-518-610-467-EXPRESS
440,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,64.37,3,FLY-550-505-610-660-EXPRESS
7056,1000,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,36.58,1,FLY-562-706-529-476-EXPRESS
3464,1000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,466.6,3,FLY-571-517-608-524-EXPRESS
2684,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,218.4,3,FLY-575-558-558-462-EXPRESS
2536,1000,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,47.02,3,FLY-644-466-557-549-EXPRESS
4445,1000,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,17.97,2,FLY-519-612-554-521-EXPRESS
214,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,61.15,3,FLY-518-558-460-567-EXPRESS
4606,1000,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,64.37,3,FLY-506-602-563-460-EXPRESS
5762,1000,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,50.16,2,FLY-561-511-476-552-EXPRESS
318,1000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,59.56,1,FLY-518-560-458-516-EXPRESS
7103,1000,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,37.12,3,FLY-516-508-603-465-EXPRESS
1514,1000,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,62.7,2,FLY-535-606-521-515-EXPRESS
4545,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,49.63,1,FLY-528-569-603-472-EXPRESS
7099,1000,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,52.25,1,FLY-620-571-561-469-EXPRESS
4511,1000,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,317.68,1,FLY-657-470-506-653-EXPRESS
2504,1000,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,24.82,1,FLY-474-708-604-652-EXPRESS
2617,1000,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,138.98,3,FLY-611-505-559-426-EXPRESS
6383,1000,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,88.82,1,FLY-507-621-528-659-EXPRESS
5796,1000,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,20.84,1,FLY-649-529-558-466-EXPRESS
4579,1000,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,34.75,1,FLY-605-600-601-606-EXPRESS
2560,1000,0.2,A7,300gsm Art Board Coated,None,Single Sided,,24.82,1,FLY-655-517-515-527-EXPRESS
4472,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,229.9,3,FLY-653-566-500-569-EXPRESS
355,1000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,178.69,3,FLY-567-499-646-651-EXPRESS
1541,1000,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,73.15,3,FLY-610-705-653-613-EXPRESS
2592,1000,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,58.58,3,FLY-511-753-608-552-EXPRESS
4401,1000,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,,119.13,1,FLY-468-460-461-614-EXPRESS
3505,1000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,20.84,1,FLY-512-620-573-470-EXPRESS
2692,1000,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,91.96,3,FLY-466-572-512-709-EXPRESS
2440,1000,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,114.95,2,FLY-462-603-607-656-EXPRESS
4329,1000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,23.83,1,FLY-453-522-524-458-EXPRESS
2737,1000,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,36.58,1,FLY-509-515-644-514-EXPRESS
5245,1000,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,27.8,2,FLY-498-661-556-469-EXPRESS
6998,1000,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,58.58,3,FLY-746-575-564-657-EXPRESS
5898,1000,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,36.58,2,FLY-567-666-644-514-EXPRESS
2609,1000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,138.98,3,FLY-697-552-464-573-EXPRESS
537,1000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,104.5,3,FLY-481-654-556-607-EXPRESS
5925,1000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,248.18,3,FLY-553-461-467-614-EXPRESS
561,1000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,130.62,1,FLY-555-609-514-509-EXPRESS
2406,1000,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,29.79,1,FLY-651-559-556-596-EXPRESS
6976,1000,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,47.02,3,FLY-568-506-602-564-EXPRESS
4295,1000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,68.97,1,FLY-615-560-513-413-EXPRESS
3437,1000,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,17.07,2,FLY-665-709-560-606-EXPRESS
2771,1000,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,21.35,2,FLY-546-601-601-555-EXPRESS
611,1000,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,87.36,3,FLY-600-564-516-529-EXPRESS
4680,1000,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,178.69,3,FLY-565-521-471-653-EXPRESS
619,1000,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,69.5,3,FLY-568-606-556-606-EXPRESS
6359,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,229.9,3,FLY-510-513-660-509-EXPRESS
5642,1000,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,19.86,1,FLY-553-613-506-657-EXPRESS
457,1000,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,61.15,3,FLY-600-704-648-520-EXPRESS
7022,1000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,24.82,2,FLY-663-694-473-564-EXPRESS
119,1000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,47.02,1,FLY-520-756-701-608-EXPRESS
5676,1000,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,109.21,2,FLY-689-461-464-565-EXPRESS
5177,1000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,21.94,1,FLY-551-516-514-652-EXPRESS
4630,1000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,25.08,1,FLY-693-514-565-564-EXPRESS
1556,1000,0.0,A4,300gsm Art Board Coated,None,Double Sided,,130.62,1,FLY-515-606-707-604-EXPRESS
1472,1000,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,59.56,1,FLY-609-508-560-505-EXPRESS
4378,1000,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,99.28,3,FLY-517-707-616-503-EXPRESS
2700,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,61.15,3,FLY-656-606-549-556-EXPRESS
6417,1000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,27.8,2,FLY-520-556-554-566-EXPRESS
5864,1000,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,47.02,1,FLY-565-515-598-512-EXPRESS
2472,1000,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,44.67,3,FLY-609-503-511-559-EXPRESS
4658,1000,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,114.95,3,FLY-460-557-473-615-EXPRESS
505,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,49.63,1,FLY-610-608-616-563-EXPRESS
4356,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,64.37,3,FLY-498-608-613-451-EXPRESS
2489,1000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,261.25,3,FLY-564-556-506-558-EXPRESS
836,1000,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,26.12,1,FLY-555-651-469-510-EXPRESS
3403,1000,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,58.52,1,FLY-507-564-557-478-EXPRESS
1058,1000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,44.67,1,FLY-646-566-513-514-EXPRESS
6692,1000,0.0,A4,300gsm Art Board Coated,None,Single Sided,,124.09,1,FLY-550-608-599-516-EXPRESS
3122,1000,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,87.36,2,FLY-554-663-652-568-EXPRESS
6157,1000,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,36.73,1,FLY-476-519-554-612-EXPRESS
1960,1000,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,33.44,3,FLY-465-523-655-555-EXPRESS
1327,1000,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,38.66,1,FLY-606-700-564-563-EXPRESS
4971,1000,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,88.82,1,FLY-529-515-554-610-EXPRESS
1085,1000,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,61.15,3,FLY-471-511-477-611-EXPRESS
1928,1000,0.0,A6,300gsm Art Board Coated,None,Single Sided,,36.73,1,FLY-525-602-433-476-EXPRESS
5286,1000,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,45.98,1,FLY-563-657-517-649-EXPRESS
1107,1000,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,47.02,3,FLY-519-522-603-512-EXPRESS
3154,1000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,287.38,3,FLY-558-613-513-427-EXPRESS
5373,1000,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,16.87,1,FLY-659-703-572-557-EXPRESS
1131,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,88.82,1,FLY-572-609-553-554-EXPRESS
6668,1000,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,114.95,3,FLY-564-611-510-469-EXPRESS
3819,1000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,273.01,3,FLY-611-422-561-411-EXPRESS
3643,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,367.84,3,FLY-556-575-506-560-EXPRESS
222,1000,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,248.18,3,FLY-504-544-460-511-EXPRESS
1714,1000,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,,43.68,1,FLY-508-566-562-601-EXPRESS
6726,1000,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,26.12,2,FLY-556-604-569-542-EXPRESS
3064,1000,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,39.08,3,FLY-424-622-518-521-EXPRESS
2045,1000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,24.24,2,FLY-596-707-472-648-EXPRESS
3890,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,24.82,1,FLY-513-562-602-563-EXPRESS
3618,1000,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,20.9,1,FLY-510-660-562-561-EXPRESS
5407,1000,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-512-546-656-611-EXPRESS
6516,1000,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,367.84,3,FLY-566-614-550-599-EXPRESS
1024,1000,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,84.38,1,FLY-559-569-613-566-EXPRESS
6123,1000,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,26.12,1,FLY-510-649-513-464-EXPRESS
3088,1000,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,22.46,2,FLY-511-520-552-520-EXPRESS
5084,1000,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,26.12,1,FLY-466-563-520-505-EXPRESS
4937,1000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,124.09,1,FLY-508-612-611-702-EXPRESS
2011,1000,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,21.94,1,FLY-468-610-464-468-EXPRESS
3856,1000,0.0,A5,300gsm Art Board Coated,None,Single Sided,,65.53,1,FLY-466-701-515-519-EXPRESS
1977,1000,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,55.59,1,FLY-554-524-511-559-EXPRESS
3171,1000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,209.0,1,FLY-503-564-517-557-EXPRESS
3333,1000,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,34.75,2,FLY-611-506-603-654-EXPRESS
3786,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,36.73,1,FLY-614-656-453-557-EXPRESS
6191,1000,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,17.77,1,FLY-661-510-586-608-EXPRESS
1803,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,88.82,1,FLY-506-603-615-609-EXPRESS
6270,1000,0.2,A3,300gsm Art Board Coated,None,Double Sided,,198.55,1,FLY-612-568-659-556-EXPRESS
5015,1000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,23.83,1,FLY-657-602-552-650-EXPRESS
104,1000,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,39.08,3,FLY-567-659-505-605-EXPRESS
3720,1000,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,37.12,3,FLY-561-468-473-479-EXPRESS
6246,1000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,104.5,3,FLY-652-610-569-605-EXPRESS
6601,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,38.66,1,FLY-513-607-622-594-EXPRESS
3277,1000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,30.3,2,FLY-658-517-526-603-EXPRESS
5297,1000,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,119.13,1,FLY-464-561-425-544-EXPRESS
5050,1000,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,56.58,1,FLY-699-606-565-557-EXPRESS
3693,1000,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,91.96,2,FLY-653-525-608-523-EXPRESS
1769,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,52.25,1,FLY-521-560-563-701-EXPRESS
1268,1000,0.2,A3,300gsm Art Board Coated,None,Single Sided,,188.63,1,FLY-699-516-565-577-EXPRESS
6567,1000,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,35.53,1,FLY-522-557-558-563-EXPRESS
1758,1000,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,73.15,1,FLY-562-514-461-463-EXPRESS
1233,1000,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,21.94,1,FLY-500-562-558-563-EXPRESS
9,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,26.12,1,FLY-570-470-600-606-EXPRESS
3658,1000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,56.58,1,FLY-559-699-613-611-EXPRESS
1725,1000,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,49.63,1,FLY-572-515-518-622-EXPRESS
6651,1000,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,109.21,3,FLY-650-520-706-518-EXPRESS
5358,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,229.9,3,FLY-600-558-500-512-EXPRESS
1165,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,38.66,1,FLY-405-508-523-603-EXPRESS
6540,1000,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,19.86,1,FLY-619-694-464-473-EXPRESS
1894,1000,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,24.82,2,FLY-520-699-614-508-EXPRESS
5004,1000,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,69.5,1,FLY-565-606-600-651-EXPRESS
6634,1000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,178.69,3,FLY-657-521-619-559-EXPRESS
3771,1000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,146.3,3,FLY-510-655-621-572-EXPRESS
6224,1000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,273.01,3,FLY-656-509-659-646-EXPRESS
1292,1000,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,59.56,1,FLY-527-519-549-523-EXPRESS
1199,1000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,83.6,1,FLY-608-511-549-465-EXPRESS
3219,1000,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,56.58,1,FLY-601-697-615-463-EXPRESS
3744,1000,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,34.75,2,FLY-559-465-507-463-EXPRESS
5331,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,52.25,1,FLY-505-666-521-419-EXPRESS
1837,1000,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,79.42,1,FLY-567-509-615-698-EXPRESS
77,1000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,62.7,2,FLY-516-600-653-599-EXPRESS
1691,1000,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,39.08,3,FLY-517-506-509-602-EXPRESS
3481,1000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,188.1,3,FLY-508-607-462-512-EXPRESS
4866,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,218.4,3,FLY-518-550-614-612-EXPRESS
953,1000,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,99.28,3,FLY-665-602-564-603-EXPRESS
1379,1000,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,109.21,3,FLY-596-472-655-563-EXPRESS
6093,1000,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,188.1,3,FLY-609-611-603-515-EXPRESS
5456,1000,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,44.67,3,FLY-466-558-611-509-EXPRESS
1664,1000,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,125.4,1,FLY-419-553-522-705-EXPRESS
6809,1000,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,61.15,3,FLY-606-411-461-569-EXPRESS
2973,1000,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-704-461-567-565-EXPRESS
3034,1000,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,64.37,3,FLY-507-694-554-551-EXPRESS
6061,1000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-645-577-696-648-EXPRESS
921,1000,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,83.6,1,FLY-658-565-525-469-EXPRESS
863,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,61.15,3,FLY-513-514-604-456-EXPRESS
4849,1000,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,367.84,3,FLY-472-615-457-517-EXPRESS
3959,1000,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,24.82,1,FLY-473-615-513-661-EXPRESS
6490,1000,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,20.84,1,FLY-561-661-558-561-EXPRESS
2111,1000,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,47.02,3,FLY-504-553-461-569-EXPRESS
5469,1000,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,44.67,3,FLY-552-604-479-515-EXPRESS
3993,1000,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,79.42,1,FLY-458-559-606-423-EXPRESS
3007,1000,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,44.67,1,FLY-430-572-561-610-EXPRESS
2135,1000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,26.12,2,FLY-611-551-613-514-EXPRESS
977,1000,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,119.13,1,FLY-466-600-516-467-EXPRESS
6294,1000,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,52.25,1,FLY-564-574-602-511-EXPRESS
6792,1000,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,104.5,3,FLY-463-601-571-526-EXPRESS
1362,1000,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,198.55,1,FLY-600-652-559-418-EXPRESS
